time,funding
2024-03-17 08:00:00+00:00,0.00011196
2024-03-17 16:00:00+00:00,0.00011105
2024-03-18 00:00:00+00:00,0.00011518
2024-03-18 08:00:00+00:00,0.00012243
2024-03-18 16:00:00.001000+00:00,0.00017281
2024-03-19 00:00:00+00:00,0.00017555
2024-03-19 08:00:00+00:00,0.00015801
2024-03-19 16:00:00.001000+00:00,0.0001
2024-03-20 00:00:00+00:00,0.0001
2024-03-20 08:00:00.004000+00:00,0.0001
2024-03-20 16:00:00+00:00,0.0001
2024-03-21 00:00:00+00:00,0.0001
2024-03-21 08:00:00+00:00,0.0001
2024-03-21 16:00:00+00:00,0.0001
2024-03-22 00:00:00+00:00,0.00010737
2024-03-22 08:00:00+00:00,0.0001
2024-03-22 16:00:00+00:00,0.0001
2024-03-23 00:00:00+00:00,0.00014821
2024-03-23 08:00:00+00:00,0.00015809
2024-03-23 16:00:00+00:00,0.00014611
2024-03-24 00:00:00+00:00,0.00016318
2024-03-24 08:00:00+00:00,0.00012803
2024-03-24 16:00:00+00:00,0.00012474
2024-03-25 00:00:00+00:00,0.00014032
2024-03-25 08:00:00.001000+00:00,0.0001
2024-03-25 16:00:00+00:00,0.00016195
2024-03-26 00:00:00+00:00,0.00015493
2024-03-26 08:00:00+00:00,0.0001
2024-03-26 16:00:00+00:00,0.00025525
2024-03-27 00:00:00+00:00,0.0003753
2024-03-27 08:00:00.001000+00:00,0.00027039
2024-03-27 16:00:00+00:00,0.00031534
2024-03-28 00:00:00+00:00,0.00043464
2024-03-28 08:00:00+00:00,0.00044618
2024-03-28 16:00:00+00:00,0.00035094
2024-03-29 00:00:00+00:00,0.00034946
2024-03-29 08:00:00+00:00,0.0003021
2024-03-29 16:00:00+00:00,0.00038885
2024-03-30 00:00:00+00:00,0.00039615
2024-03-30 08:00:00+00:00,0.0003111
2024-03-30 16:00:00+00:00,0.00051209
2024-03-31 00:00:00+00:00,0.00037903
2024-03-31 08:00:00+00:00,0.00058893
2024-03-31 16:00:00.001000+00:00,0.00042478
2024-04-01 00:00:00+00:00,0.00053402
2024-04-01 08:00:00+00:00,0.00028726
2024-04-01 16:00:00+00:00,0.00018573
2024-04-02 00:00:00.007000+00:00,0.00019716
2024-04-02 08:00:00.015000+00:00,0.0001
2024-04-02 16:00:00+00:00,0.0001
2024-04-03 00:00:00+00:00,0.00010908
2024-04-03 08:00:00+00:00,0.00012786
2024-04-03 16:00:00+00:00,0.0001
2024-04-04 00:00:00+00:00,0.0001
